fil_lokasjon,navn,kjønn,bilde_år,kjendis_id
10939\nm0000102_rm1646525440_1958-7-8_2015.jpg,Kevin Bacon,mann,2015,10939
10939\nm0000102_rm1667537408_1958-7-8_2005.jpg,Kevin Bacon,mann,2005,10939
10939\nm0000102_rm17078784_1958-7-8_2007.jpg,Kevin Bacon,mann,2007,10939
10939\nm0000102_rm1828100864_1958-7-8_2005.jpg,Kevin Bacon,mann,2005,10939
10939\nm0000102_rm1844878080_1958-7-8_2005.jpg,Kevin Bacon,mann,2005,10939
10939\nm0000102_rm215848192_1958-7-8_2008.jpg,Kevin Bacon,mann,2008,10939
10939\nm0000102_rm2345769216_1958-7-8_2007.jpg,Kevin Bacon,mann,2007,10939
10939\nm0000102_rm2403965696_1958-7-8_2005.jpg,Kevin Bacon,mann,2005,10939
10939\nm0000102_rm2498337536_1958-7-8_2005.jpg,Kevin Bacon,mann,2005,10939
10939\nm0000102_rm2763954944_1958-7-8_2005.jpg,Kevin Bacon,mann,2005,10939
10939\nm0000102_rm2780732160_1958-7-8_2005.jpg,Kevin Bacon,mann,2005,10939
10939\nm0000102_rm2797509376_1958-7-8_2005.jpg,Kevin Bacon,mann,2005,10939
10939\nm0000102_rm2847601664_1958-7-8_2013.jpg,Kevin Bacon,mann,2013,10939
10939\nm0000102_rm305576192_1958-7-8_2011.jpg,Kevin Bacon,mann,2011,10939
10939\nm0000102_rm3225193984_1958-7-8_1994.jpg,Kevin Bacon,mann,1994,10939
10939\nm0000102_rm3294337536_1958-7-8_2005.jpg,Kevin Bacon,mann,2005,10939
10939\nm0000102_rm3370046720_1958-7-8_2013.jpg,Kevin Bacon,mann,2013,10939
10939\nm0000102_rm3410150144_1958-7-8_2013.jpg,Kevin Bacon,mann,2013,10939
10939\nm0000102_rm3424514560_1958-7-8_2013.jpg,Kevin Bacon,mann,2013,10939
10939\nm0000102_rm3426927360_1958-7-8_2013.jpg,Kevin Bacon,mann,2013,10939
10939\nm0000102_rm3516437504_1958-7-8_2008.jpg,Kevin Bacon,mann,2008,10939
10939\nm0000102_rm3720190720_1958-7-8_2005.jpg,Kevin Bacon,mann,2005,10939
10939\nm0000102_rm3801583360_1958-7-8_2010.jpg,Kevin Bacon,mann,2010,10939
10939\nm0000102_rm3997039616_1958-7-8_2015.jpg,Kevin Bacon,mann,2015,10939
10939\nm0000102_rm4093490432_1958-7-8_2013.jpg,Kevin Bacon,mann,2013,10939
10939\nm0000102_rm4191599616_1958-7-8_2011.jpg,Kevin Bacon,mann,2011,10939
1358\nm0000104_rm1161730816_1960-8-10_2006.jpg,Antonio Banderas,mann,2006,1358
1358\nm0000104_rm1296087296_1960-8-10_2011.jpg,Antonio Banderas,mann,2011,1358
1358\nm0000104_rm1798556672_1960-8-10_1998.jpg,Antonio Banderas,mann,1998,1358
1358\nm0000104_rm2084477696_1960-8-10_2006.jpg,Antonio Banderas,mann,2006,1358
1358\nm0000104_rm3298539008_1960-8-10_2003.jpg,Antonio Banderas,mann,2003,1358
1358\nm0000104_rm339447296_1960-8-10_1995.jpg,Antonio Banderas,mann,1995,1358
1358\nm0000104_rm3642421760_1960-8-10_2015.jpg,Antonio Banderas,mann,2015,1358
1358\nm0000104_rm3884971008_1960-8-10_2015.jpg,Antonio Banderas,mann,2015,1358
1358\nm0000104_rm3951728640_1960-8-10_1999.jpg,Antonio Banderas,mann,1999,1358
1358\nm0000104_rm3968505856_1960-8-10_1999.jpg,Antonio Banderas,mann,1999,1358
1358\nm0000104_rm3972372736_1960-8-10_2002.jpg,Antonio Banderas,mann,2002,1358
1358\nm0000104_rm4086168832_1960-8-10_2015.jpg,Antonio Banderas,mann,2015,1358
1358\nm0000104_rm4291005440_1960-8-10_2004.jpg,Antonio Banderas,mann,2004,1358
1358\nm0000104_rm67088896_1960-8-10_2011.jpg,Antonio Banderas,mann,2011,1358
5396\nm0000106_rm1009880064_1975-2-22_2007.jpg,Drew Barrymore,dame,2007,5396
5396\nm0000106_rm1024425984_1975-2-22_2010.jpg,Drew Barrymore,dame,2010,5396
5396\nm0000106_rm1196464640_1975-2-22_2007.jpg,Drew Barrymore,dame,2007,5396
5396\nm0000106_rm1197902080_1975-2-22_2009.jpg,Drew Barrymore,dame,2009,5396
5396\nm0000106_rm1212586496_1975-2-22_1996.jpg,Drew Barrymore,dame,1996,5396
5396\nm0000106_rm1496943360_1975-2-22_1993.jpg,Drew Barrymore,dame,1993,5396
5396\nm0000106_rm1498258176_1975-2-22_1996.jpg,Drew Barrymore,dame,1996,5396
5396\nm0000106_rm1513720576_1975-2-22_1993.jpg,Drew Barrymore,dame,1993,5396
5396\nm0000106_rm1518967040_1975-2-22_1982.jpg,Drew Barrymore,dame,1982,5396
5396\nm0000106_rm1530497792_1975-2-22_1993.jpg,Drew Barrymore,dame,1993,5396
5396\nm0000106_rm1564052224_1975-2-22_1993.jpg,Drew Barrymore,dame,1993,5396
5396\nm0000106_rm1843763456_1975-2-22_1998.jpg,Drew Barrymore,dame,1998,5396
5396\nm0000106_rm1852616704_1975-2-22_1995.jpg,Drew Barrymore,dame,1995,5396
5396\nm0000106_rm1883097088_1975-2-22_2014.jpg,Drew Barrymore,dame,2014,5396
5396\nm0000106_rm1963035136_1975-2-22_2009.jpg,Drew Barrymore,dame,2009,5396
5396\nm0000106_rm1980930048_1975-2-22_2001.jpg,Drew Barrymore,dame,2001,5396
5396\nm0000106_rm2019985664_1975-2-22_2009.jpg,Drew Barrymore,dame,2009,5396
5396\nm0000106_rm2049415680_1975-2-22_2007.jpg,Drew Barrymore,dame,2007,5396
5396\nm0000106_rm2053540096_1975-2-22_2009.jpg,Drew Barrymore,dame,2009,5396
5396\nm0000106_rm2066192896_1975-2-22_2007.jpg,Drew Barrymore,dame,2007,5396
5396\nm0000106_rm2068879872_1975-2-22_2007.jpg,Drew Barrymore,dame,2007,5396
5396\nm0000106_rm2087094528_1975-2-22_2009.jpg,Drew Barrymore,dame,2009,5396
5396\nm0000106_rm2099747328_1975-2-22_2007.jpg,Drew Barrymore,dame,2007,5396
5396\nm0000106_rm2116524544_1975-2-22_2007.jpg,Drew Barrymore,dame,2007,5396
5396\nm0000106_rm2167113984_1975-2-22_2009.jpg,Drew Barrymore,dame,2009,5396
5396\nm0000106_rm2183891200_1975-2-22_2009.jpg,Drew Barrymore,dame,2009,5396
5396\nm0000106_rm2201721600_1975-2-22_2003.jpg,Drew Barrymore,dame,2003,5396
5396\nm0000106_rm2246416640_1975-2-22_2004.jpg,Drew Barrymore,dame,2004,5396
5396\nm0000106_rm2263193856_1975-2-22_2004.jpg,Drew Barrymore,dame,2004,5396
5396\nm0000106_rm2286520832_1975-2-22_2009.jpg,Drew Barrymore,dame,2009,5396
5396\nm0000106_rm2303298048_1975-2-22_2009.jpg,Drew Barrymore,dame,2009,5396
5396\nm0000106_rm2320075264_1975-2-22_2009.jpg,Drew Barrymore,dame,2009,5396
5396\nm0000106_rm2351663360_1975-2-22_2009.jpg,Drew Barrymore,dame,2009,5396
5396\nm0000106_rm2364048640_1975-2-22_1986.jpg,Drew Barrymore,dame,1986,5396
5396\nm0000106_rm2368440576_1975-2-22_2009.jpg,Drew Barrymore,dame,2009,5396
5396\nm0000106_rm2380634368_1975-2-22_2004.jpg,Drew Barrymore,dame,2004,5396
5396\nm0000106_rm2385217792_1975-2-22_2009.jpg,Drew Barrymore,dame,2009,5396
5396\nm0000106_rm2424544000_1975-2-22_2007.jpg,Drew Barrymore,dame,2007,5396
5396\nm0000106_rm251042560_1975-2-22_1982.jpg,Drew Barrymore,dame,1982,5396
5396\nm0000106_rm2612115968_1975-2-22_1998.jpg,Drew Barrymore,dame,1998,5396
5396\nm0000106_rm2676202240_1975-2-22_2007.jpg,Drew Barrymore,dame,2007,5396
5396\nm0000106_rm2805566208_1975-2-22_1993.jpg,Drew Barrymore,dame,1993,5396
5396\nm0000106_rm2914032384_1975-2-22_1998.jpg,Drew Barrymore,dame,1998,5396
5396\nm0000106_rm3053420800_1975-2-22_2010.jpg,Drew Barrymore,dame,2010,5396
5396\nm0000106_rm3070198016_1975-2-22_2010.jpg,Drew Barrymore,dame,2010,5396
5396\nm0000106_rm3086975232_1975-2-22_2010.jpg,Drew Barrymore,dame,2010,5396
5396\nm0000106_rm3162278400_1975-2-22_2009.jpg,Drew Barrymore,dame,2009,5396
5396\nm0000106_rm3170861312_1975-2-22_2010.jpg,Drew Barrymore,dame,2010,5396
5396\nm0000106_rm3173746944_1975-2-22_2009.jpg,Drew Barrymore,dame,2009,5396
5396\nm0000106_rm3187638528_1975-2-22_2010.jpg,Drew Barrymore,dame,2010,5396
5396\nm0000106_rm3204415744_1975-2-22_2010.jpg,Drew Barrymore,dame,2010,5396
5396\nm0000106_rm3219495168_1975-2-22_2004.jpg,Drew Barrymore,dame,2004,5396
5396\nm0000106_rm3221192960_1975-2-22_2010.jpg,Drew Barrymore,dame,2010,5396
5396\nm0000106_rm3253842176_1975-2-22_2012.jpg,Drew Barrymore,dame,2012,5396
5396\nm0000106_rm3271465728_1975-2-22_1999.jpg,Drew Barrymore,dame,1999,5396
5396\nm0000106_rm3276376576_1975-2-22_2009.jpg,Drew Barrymore,dame,2009,5396
5396\nm0000106_rm3401682432_1975-2-22_2009.jpg,Drew Barrymore,dame,2009,5396
5396\nm0000106_rm3472792320_1975-2-22_1999.jpg,Drew Barrymore,dame,1999,5396
5396\nm0000106_rm3558840832_1975-2-22_2004.jpg,Drew Barrymore,dame,2004,5396
5396\nm0000106_rm3592395264_1975-2-22_2004.jpg,Drew Barrymore,dame,2004,5396
5396\nm0000106_rm3603009024_1975-2-22_2009.jpg,Drew Barrymore,dame,2009,5396
5396\nm0000106_rm3619786240_1975-2-22_2009.jpg,Drew Barrymore,dame,2009,5396
5396\nm0000106_rm3626343168_1975-2-22_2000.jpg,Drew Barrymore,dame,2000,5396
5396\nm0000106_rm3636500480_1975-2-22_2007.jpg,Drew Barrymore,dame,2007,5396
5396\nm0000106_rm3740900096_1975-2-22_2000.jpg,Drew Barrymore,dame,2000,5396
5396\nm0000106_rm3957955328_1975-2-22_2007.jpg,Drew Barrymore,dame,2007,5396
5396\nm0000106_rm3991509760_1975-2-22_2007.jpg,Drew Barrymore,dame,2007,5396
5396\nm0000106_rm4008286976_1975-2-22_2007.jpg,Drew Barrymore,dame,2007,5396
5396\nm0000106_rm4018575616_1975-2-22_2003.jpg,Drew Barrymore,dame,2003,5396
5396\nm0000106_rm4025064192_1975-2-22_2007.jpg,Drew Barrymore,dame,2007,5396
5396\nm0000106_rm4120482816_1975-2-22_2008.jpg,Drew Barrymore,dame,2008,5396
5396\nm0000106_rm4197095936_1975-2-22_1998.jpg,Drew Barrymore,dame,1998,5396
5396\nm0000106_rm552835072_1975-2-22_1998.jpg,Drew Barrymore,dame,1998,5396
5396\nm0000106_rm569612288_1975-2-22_1998.jpg,Drew Barrymore,dame,1998,5396
5396\nm0000106_rm581212928_1975-2-22_2006.jpg,Drew Barrymore,dame,2006,5396
5396\nm0000106_rm617913088_1975-2-22_1995.jpg,Drew Barrymore,dame,1995,5396
5396\nm0000106_rm633444352_1975-2-22_2007.jpg,Drew Barrymore,dame,2007,5396
5396\nm0000106_rm637180672_1975-2-22_2000.jpg,Drew Barrymore,dame,2000,5396
5396\nm0000106_rm951506432_1975-2-22_2014.jpg,Drew Barrymore,dame,2014,5396
10875\nm0000110_rm3299121408_1960-12-10_2002.jpg,Kenneth Branagh,mann,2002,10875
10875\nm0000110_rm3512506880_1960-12-10_2007.jpg,Kenneth Branagh,mann,2007,10875
10875\nm0000110_rm3568536064_1960-12-10_2008.jpg,Kenneth Branagh,mann,2008,10875
10875\nm0000110_rm3770386944_1960-12-10_2008.jpg,Kenneth Branagh,mann,2008,10875
10875\nm0000110_rm3787164160_1960-12-10_2008.jpg,Kenneth Branagh,mann,2008,10875
10875\nm0000110_rm3803941376_1960-12-10_2008.jpg,Kenneth Branagh,mann,2008,10875
10875\nm0000110_rm4022045184_1960-12-10_2008.jpg,Kenneth Branagh,mann,2008,10875
10875\nm0000110_rm4064582400_1960-12-10_2005.jpg,Kenneth Branagh,mann,2005,10875
10875\nm0000110_rm733252096_1960-12-10_2008.jpg,Kenneth Branagh,mann,2008,10875
10875\nm0000110_rm750029312_1960-12-10_2008.jpg,Kenneth Branagh,mann,2008,10875
15548\nm0000112_rm1041350400_1953-5-16_2011.jpg,Pierce Brosnan,mann,2011,15548
15548\nm0000112_rm1069062144_1953-5-16_2006.jpg,Pierce Brosnan,mann,2006,15548
15548\nm0000112_rm110071040_1953-5-16_2009.jpg,Pierce Brosnan,mann,2009,15548
15548\nm0000112_rm1150732544_1953-5-16_2013.jpg,Pierce Brosnan,mann,2013,15548
15548\nm0000112_rm1175555584_1953-5-16_1995.jpg,Pierce Brosnan,mann,1995,15548
15548\nm0000112_rm1216646912_1953-5-16_2010.jpg,Pierce Brosnan,mann,2010,15548
15548\nm0000112_rm1451527936_1953-5-16_2010.jpg,Pierce Brosnan,mann,2010,15548
15548\nm0000112_rm1722401024_1953-5-16_2014.jpg,Pierce Brosnan,mann,2014,15548
15548\nm0000112_rm1882829568_1953-5-16_2011.jpg,Pierce Brosnan,mann,2011,15548
15548\nm0000112_rm201234432_1953-5-16_2002.jpg,Pierce Brosnan,mann,2002,15548
15548\nm0000112_rm204009728_1953-5-16_2015.jpg,Pierce Brosnan,mann,2015,15548
15548\nm0000112_rm2303233792_1953-5-16_2010.jpg,Pierce Brosnan,mann,2010,15548
15548\nm0000112_rm2320011008_1953-5-16_2010.jpg,Pierce Brosnan,mann,2010,15548
15548\nm0000112_rm2545982208_1953-5-16_2004.jpg,Pierce Brosnan,mann,2004,15548
15548\nm0000112_rm2581658112_1953-5-16_2014.jpg,Pierce Brosnan,mann,2014,15548
15548\nm0000112_rm2671155200_1953-5-16_1994.jpg,Pierce Brosnan,mann,1994,15548
15548\nm0000112_rm2713174272_1953-5-16_2014.jpg,Pierce Brosnan,mann,2014,15548
15548\nm0000112_rm3060898304_1953-5-16_2002.jpg,Pierce Brosnan,mann,2002,15548
15548\nm0000112_rm3077675520_1953-5-16_2002.jpg,Pierce Brosnan,mann,2002,15548
15548\nm0000112_rm3265446144_1953-5-16_2014.jpg,Pierce Brosnan,mann,2014,15548
15548\nm0000112_rm3324284672_1953-5-16_2010.jpg,Pierce Brosnan,mann,2010,15548
15548\nm0000112_rm3343550976_1953-5-16_2009.jpg,Pierce Brosnan,mann,2009,15548
15548\nm0000112_rm3400057088_1953-5-16_2014.jpg,Pierce Brosnan,mann,2014,15548
15548\nm0000112_rm3404765952_1953-5-16_2005.jpg,Pierce Brosnan,mann,2005,15548
15548\nm0000112_rm3711798784_1953-5-16_1995.jpg,Pierce Brosnan,mann,1995,15548
15548\nm0000112_rm3789617664_1953-5-16_2014.jpg,Pierce Brosnan,mann,2014,15548
15548\nm0000112_rm3869556992_1953-5-16_2014.jpg,Pierce Brosnan,mann,2014,15548
15548\nm0000112_rm3893074688_1953-5-16_2002.jpg,Pierce Brosnan,mann,2002,15548
15548\nm0000112_rm3943406336_1953-5-16_2002.jpg,Pierce Brosnan,mann,2002,15548
15548\nm0000112_rm4144732928_1953-5-16_2002.jpg,Pierce Brosnan,mann,2002,15548
15548\nm0000112_rm4158507264_1953-5-16_1982.jpg,Pierce Brosnan,mann,1982,15548
15548\nm0000112_rm796105472_1953-5-16_2005.jpg,Pierce Brosnan,mann,2005,15548
15548\nm0000112_rm873380096_1953-5-16_1995.jpg,Pierce Brosnan,mann,1995,15548
17130\nm0000113_rm1102219520_1964-7-26_2009.jpg,Sandra Bullock,dame,2009,17130
17130\nm0000113_rm1146788096_1964-7-26_1995.jpg,Sandra Bullock,dame,1995,17130
17130\nm0000113_rm1186105600_1964-7-26_2009.jpg,Sandra Bullock,dame,2009,17130
17130\nm0000113_rm1219660032_1964-7-26_2009.jpg,Sandra Bullock,dame,2009,17130
17130\nm0000113_rm1276022528_1964-7-26_2010.jpg,Sandra Bullock,dame,2010,17130
17130\nm0000113_rm1309576960_1964-7-26_2010.jpg,Sandra Bullock,dame,2010,17130
17130\nm0000113_rm1326354176_1964-7-26_2010.jpg,Sandra Bullock,dame,2010,17130
17130\nm0000113_rm1360173568_1964-7-26_2005.jpg,Sandra Bullock,dame,2005,17130
17130\nm0000113_rm1376950784_1964-7-26_2005.jpg,Sandra Bullock,dame,2005,17130
17130\nm0000113_rm1471318272_1964-7-26_2009.jpg,Sandra Bullock,dame,2009,17130
17130\nm0000113_rm1527945728_1964-7-26_2005.jpg,Sandra Bullock,dame,2005,17130
17130\nm0000113_rm1561759232_1964-7-26_2010.jpg,Sandra Bullock,dame,2010,17130
17130\nm0000113_rm1568381184_1964-7-26_2007.jpg,Sandra Bullock,dame,2007,17130
17130\nm0000113_rm1686669312_1964-7-26_2009.jpg,Sandra Bullock,dame,2009,17130
17130\nm0000113_rm1745653504_1964-7-26_2010.jpg,Sandra Bullock,dame,2010,17130
17130\nm0000113_rm1753778176_1964-7-26_2009.jpg,Sandra Bullock,dame,2009,17130
17130\nm0000113_rm1770555392_1964-7-26_2009.jpg,Sandra Bullock,dame,2009,17130
17130\nm0000113_rm1787332608_1964-7-26_2009.jpg,Sandra Bullock,dame,2009,17130
17130\nm0000113_rm1994693376_1964-7-26_2006.jpg,Sandra Bullock,dame,2006,17130
17130\nm0000113_rm1999613184_1964-7-26_2013.jpg,Sandra Bullock,dame,2013,17130
17130\nm0000113_rm2005436416_1964-7-26_2009.jpg,Sandra Bullock,dame,2009,17130
17130\nm0000113_rm2066674944_1964-7-26_2015.jpg,Sandra Bullock,dame,2015,17130
17130\nm0000113_rm2182318848_1964-7-26_2009.jpg,Sandra Bullock,dame,2009,17130
17130\nm0000113_rm2199293440_1964-7-26_2010.jpg,Sandra Bullock,dame,2010,17130
17130\nm0000113_rm2380902400_1964-7-26_2011.jpg,Sandra Bullock,dame,2011,17130
17130\nm0000113_rm2556287232_1964-7-26_2013.jpg,Sandra Bullock,dame,2013,17130
17130\nm0000113_rm2566363136_1964-7-26_2002.jpg,Sandra Bullock,dame,2002,17130
17130\nm0000113_rm2635831296_1964-7-26_1998.jpg,Sandra Bullock,dame,1998,17130
17130\nm0000113_rm2666115072_1964-7-26_2011.jpg,Sandra Bullock,dame,2011,17130
17130\nm0000113_rm2830867200_1964-7-26_2007.jpg,Sandra Bullock,dame,2007,17130
17130\nm0000113_rm2847644416_1964-7-26_2007.jpg,Sandra Bullock,dame,2007,17130
17130\nm0000113_rm2864421632_1964-7-26_2007.jpg,Sandra Bullock,dame,2007,17130
17130\nm0000113_rm2882902016_1964-7-26_2000.jpg,Sandra Bullock,dame,2000,17130
17130\nm0000113_rm3222638080_1964-7-26_2010.jpg,Sandra Bullock,dame,2010,17130
17130\nm0000113_rm3239415296_1964-7-26_2010.jpg,Sandra Bullock,dame,2010,17130
17130\nm0000113_rm325111296_1964-7-26_1996.jpg,Sandra Bullock,dame,1996,17130
17130\nm0000113_rm3256192512_1964-7-26_2010.jpg,Sandra Bullock,dame,2010,17130
17130\nm0000113_rm3272195840_1964-7-26_2011.jpg,Sandra Bullock,dame,2011,17130
17130\nm0000113_rm3272969728_1964-7-26_2010.jpg,Sandra Bullock,dame,2010,17130
17130\nm0000113_rm3366492928_1964-7-26_2005.jpg,Sandra Bullock,dame,2005,17130
17130\nm0000113_rm3456745216_1964-7-26_2011.jpg,Sandra Bullock,dame,2011,17130
17130\nm0000113_rm3474296320_1964-7-26_2010.jpg,Sandra Bullock,dame,2010,17130
17130\nm0000113_rm355446016_1964-7-26_2013.jpg,Sandra Bullock,dame,2013,17130
17130\nm0000113_rm3640039424_1964-7-26_2006.jpg,Sandra Bullock,dame,2006,17130
17130\nm0000113_rm3673593856_1964-7-26_2006.jpg,Sandra Bullock,dame,2006,17130
17130\nm0000113_rm3690371072_1964-7-26_2006.jpg,Sandra Bullock,dame,2006,17130
17130\nm0000113_rm3740503808_1964-7-26_2010.jpg,Sandra Bullock,dame,2010,17130
17130\nm0000113_rm3901069056_1964-7-26_2009.jpg,Sandra Bullock,dame,2009,17130
17130\nm0000113_rm3917846272_1964-7-26_2009.jpg,Sandra Bullock,dame,2009,17130
17130\nm0000113_rm4015905024_1964-7-26_2013.jpg,Sandra Bullock,dame,2013,17130
17130\nm0000113_rm4152727296_1964-7-26_2009.jpg,Sandra Bullock,dame,2009,17130
17130\nm0000113_rm4160477696_1964-7-26_2013.jpg,Sandra Bullock,dame,2013,17130
17130\nm0000113_rm4188642048_1964-7-26_2006.jpg,Sandra Bullock,dame,2006,17130
17130\nm0000113_rm4192836352_1964-7-26_2007.jpg,Sandra Bullock,dame,2007,17130
17130\nm0000113_rm4209613568_1964-7-26_2007.jpg,Sandra Bullock,dame,2007,17130
17130\nm0000113_rm4228362240_1964-7-26_2011.jpg,Sandra Bullock,dame,2011,17130
17130\nm0000113_rm4230977536_1964-7-26_2004.jpg,Sandra Bullock,dame,2004,17130
17130\nm0000113_rm554536704_1964-7-26_2010.jpg,Sandra Bullock,dame,2010,17130
17130\nm0000113_rm558603008_1964-7-26_2006.jpg,Sandra Bullock,dame,2006,17130
17130\nm0000113_rm571313920_1964-7-26_2010.jpg,Sandra Bullock,dame,2010,17130
17130\nm0000113_rm639012352_1964-7-26_2010.jpg,Sandra Bullock,dame,2010,17130
17130\nm0000113_rm70099968_1964-7-26_2013.jpg,Sandra Bullock,dame,2013,17130
17130\nm0000113_rm820026112_1964-7-26_2006.jpg,Sandra Bullock,dame,2006,17130
17130\nm0000113_rm823561728_1964-7-26_2010.jpg,Sandra Bullock,dame,2010,17130
17130\nm0000113_rm870357760_1964-7-26_2006.jpg,Sandra Bullock,dame,2006,17130
17130\nm0000113_rm887134976_1964-7-26_2006.jpg,Sandra Bullock,dame,2006,17130
17130\nm0000113_rm957124352_1964-7-26_2010.jpg,Sandra Bullock,dame,2010,17130
17130\nm0000113_rm967874560_1964-7-26_2006.jpg,Sandra Bullock,dame,2006,17130
14569\nm0000115_rm1006470400_1964-1-7_2011.jpg,Nicolas Cage,mann,2011,14569
14569\nm0000115_rm1059961344_1964-1-7_2011.jpg,Nicolas Cage,mann,2011,14569
14569\nm0000115_rm1073579264_1964-1-7_2011.jpg,Nicolas Cage,mann,2011,14569
14569\nm0000115_rm11963136_1964-1-7_2009.jpg,Nicolas Cage,mann,2009,14569
14569\nm0000115_rm1413318656_1964-1-7_2009.jpg,Nicolas Cage,mann,2009,14569
14569\nm0000115_rm1433312000_1964-1-7_2003.jpg,Nicolas Cage,mann,2003,14569
14569\nm0000115_rm1511176192_1964-1-7_2005.jpg,Nicolas Cage,mann,2005,14569
14569\nm0000115_rm1573371904_1964-1-7_2014.jpg,Nicolas Cage,mann,2014,14569
14569\nm0000115_rm1642761472_1964-1-7_2009.jpg,Nicolas Cage,mann,2009,14569
14569\nm0000115_rm17275392_1964-1-7_2000.jpg,Nicolas Cage,mann,2000,14569
14569\nm0000115_rm1762165760_1964-1-7_1999.jpg,Nicolas Cage,mann,1999,14569
14569\nm0000115_rm1765972480_1964-1-7_2007.jpg,Nicolas Cage,mann,2007,14569
14569\nm0000115_rm1766103552_1964-1-7_1993.jpg,Nicolas Cage,mann,1993,14569
14569\nm0000115_rm1782880768_1964-1-7_1993.jpg,Nicolas Cage,mann,1993,14569
14569\nm0000115_rm1795720192_1964-1-7_1999.jpg,Nicolas Cage,mann,1999,14569
14569\nm0000115_rm2114568192_1964-1-7_2014.jpg,Nicolas Cage,mann,2014,14569
14569\nm0000115_rm2226561792_1964-1-7_2013.jpg,Nicolas Cage,mann,2013,14569
14569\nm0000115_rm2259193088_1964-1-7_2010.jpg,Nicolas Cage,mann,2010,14569
14569\nm0000115_rm2275970304_1964-1-7_2010.jpg,Nicolas Cage,mann,2010,14569
14569\nm0000115_rm2277946112_1964-1-7_2011.jpg,Nicolas Cage,mann,2011,14569
14569\nm0000115_rm230066944_1964-1-7_2009.jpg,Nicolas Cage,mann,2009,14569
14569\nm0000115_rm246844160_1964-1-7_2009.jpg,Nicolas Cage,mann,2009,14569
14569\nm0000115_rm2706473728_1964-1-7_2010.jpg,Nicolas Cage,mann,2010,14569
14569\nm0000115_rm2940112384_1964-1-7_1997.jpg,Nicolas Cage,mann,1997,14569
14569\nm0000115_rm3020147712_1964-1-7_2006.jpg,Nicolas Cage,mann,2006,14569
14569\nm0000115_rm3077347584_1964-1-7_2005.jpg,Nicolas Cage,mann,2005,14569
14569\nm0000115_rm3098053888_1964-1-7_2010.jpg,Nicolas Cage,mann,2010,14569
14569\nm0000115_rm3114831104_1964-1-7_2010.jpg,Nicolas Cage,mann,2010,14569
14569\nm0000115_rm3131608320_1964-1-7_2010.jpg,Nicolas Cage,mann,2010,14569
14569\nm0000115_rm3148385536_1964-1-7_2010.jpg,Nicolas Cage,mann,2010,14569
14569\nm0000115_rm3763194368_1964-1-7_2013.jpg,Nicolas Cage,mann,2013,14569
14569\nm0000115_rm3945826048_1964-1-7_1997.jpg,Nicolas Cage,mann,1997,14569
14569\nm0000115_rm4118910976_1964-1-7_2002.jpg,Nicolas Cage,mann,2002,14569
14569\nm0000115_rm435064064_1964-1-7_2008.jpg,Nicolas Cage,mann,2008,14569
14569\nm0000115_rm536975872_1964-1-7_2003.jpg,Nicolas Cage,mann,2003,14569
14569\nm0000115_rm553753088_1964-1-7_2003.jpg,Nicolas Cage,mann,2003,14569
14569\nm0000115_rm604084736_1964-1-7_2003.jpg,Nicolas Cage,mann,2003,14569
14569\nm0000115_rm620861952_1964-1-7_2003.jpg,Nicolas Cage,mann,2003,14569
14569\nm0000115_rm691116544_1964-1-7_2003.jpg,Nicolas Cage,mann,2003,14569
14569\nm0000115_rm821921024_1964-1-7_2011.jpg,Nicolas Cage,mann,2011,14569
14569\nm0000115_rm855475456_1964-1-7_2011.jpg,Nicolas Cage,mann,2011,14569
14569\nm0000115_rm97160192_1964-1-7_2004.jpg,Nicolas Cage,mann,2004,14569
9154\nm0000120_rm1126269184_1962-1-17_2009.jpg,Jim Carrey,mann,2009,9154
9154\nm0000120_rm1169263104_1962-1-17_2008.jpg,Jim Carrey,mann,2008,9154
9154\nm0000120_rm1182178048_1962-1-17_2005.jpg,Jim Carrey,mann,2005,9154
9154\nm0000120_rm1186040320_1962-1-17_2008.jpg,Jim Carrey,mann,2008,9154
9154\nm0000120_rm1198955264_1962-1-17_2005.jpg,Jim Carrey,mann,2005,9154
9154\nm0000120_rm1327140608_1962-1-17_2004.jpg,Jim Carrey,mann,2004,9154
9154\nm0000120_rm1357028096_1962-1-17_2004.jpg,Jim Carrey,mann,2004,9154
9154\nm0000120_rm1373805312_1962-1-17_2004.jpg,Jim Carrey,mann,2004,9154
9154\nm0000120_rm1390582528_1962-1-17_2004.jpg,Jim Carrey,mann,2004,9154
9154\nm0000120_rm1608686336_1962-1-17_2004.jpg,Jim Carrey,mann,2004,9154
9154\nm0000120_rm1609073664_1962-1-17_2009.jpg,Jim Carrey,mann,2009,9154
9154\nm0000120_rm165714688_1962-1-17_2006.jpg,Jim Carrey,mann,2006,9154
9154\nm0000120_rm1840945408_1962-1-17_1999.jpg,Jim Carrey,mann,1999,9154
9154\nm0000120_rm1889516032_1962-1-17_1994.jpg,Jim Carrey,mann,1994,9154
9154\nm0000120_rm1966586112_1962-1-17_1990.jpg,Jim Carrey,mann,1990,9154
9154\nm0000120_rm2203040000_1962-1-17_2005.jpg,Jim Carrey,mann,2005,9154
9154\nm0000120_rm2308022272_1962-1-17_2013.jpg,Jim Carrey,mann,2013,9154
9154\nm0000120_rm2424669184_1962-1-17_1998.jpg,Jim Carrey,mann,1998,9154
9154\nm0000120_rm2592250624_1962-1-17_2000.jpg,Jim Carrey,mann,2000,9154
